,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
25763,2017-11-01,01:35:15,lifespreadsheet,"Halloween is the BEST day of the year @SouthwestAir! Skits, a deck party, and hanging out with @SouthwestCEO Gary Kelly, er, I mean, Thor :D",0.9179,0.0,0.0,1.0,0.0,halloween best day year skits deck party hanging gary kelly er mean thor,,0
25764,2017-11-01,01:32:42,Cracken_me_up,Loving the Halloween decorations at @flySFO! And the free #TrickOrTreat cocktail from @SouthwestAir  #HappyHalloween,0.8172,0.0,0.0,1.0,0.0,loving halloween decorations free #trickortreat cocktail #happyhalloween,"['#trickortreat', '#happyhalloween']",1
25767,2017-11-01,01:30:28,MimiBakerMN,Super good @SouthwestAir flight from Minnesota to Maryland. Lived watching the sunset. Download…,0.7783,0.0,0.0,1.0,0.0,super good flight minnesota maryland lived watching sunset download,,3
25769,2017-11-01,01:28:54,mock_leader,"@SouthwestAir @kenjbarnes1 Dear Less Than Awesome Southwest: I’m 1 of Ken’s followers. Instead of 🧀twitter campaigns, treat aloyal custmr rt and refund refundable tix!",0.856,0.0,0.0,1.0,0.0,dear less awesome southwest i am kens followers instead 🧀twitter candaigns treat aloyal custmr refund refundable tix,,3
25770,2017-11-01,01:26:17,cclark0021,@SouthwestAir as a CA resident how do I apply for your credit card and companion pass special??? Thank you!!,0.837,0.0,0.0,1.0,0.0,ca resident apply credit card companion pass special thank,,3
25773,2017-11-01,01:15:05,danrconrad,"@SouthwestAir Delta has some GREAT stories, I understand  :-)",0.7983,0.0,0.0,1.0,0.0,dea great stories understand,,3
25776,2017-11-01,01:12:12,_BbBb_,Shoutout to the crew on @SouthwestAir 4652 okc&gt;phx for the fantastic ride! Especially enjoyed our treat! Cheers! ,0.9341,0.0,0.0,1.0,0.0,shoutout crew okcphx fantastic ride especially enjoyed treat cheers,,4
25781,2017-11-01,01:07:00,DearDez_,@SouthwestAir Yay!!! Thank you ,0.7767,0.0,0.0,1.0,0.0,yay thank,,4
25782,2017-11-01,01:05:27,ChiElleBelle,Of course we aren't flying to Vegas till Thurs @ellemccarthy - today was free drink day on @SouthwestAir ... how perfect would that've been,0.7906,0.0,0.0,1.0,0.0,course are not flying vegas till thurs today free drink day perfect would thatve,,1
25801,2017-11-01,00:26:41,kenjbarnes1,"Dear awesome people: if you have an extra #WorldSeries game 7 ticket, plz tell me by 2p Wed so I can catch 335p @SouthwestAir SMF-BUR flight",0.7906,0.0,0.0,1.0,0.0,dear awesome people extra #worldseries game ticket plz tell wed catch smfbur flight,['#worldseries'],3
25808,2017-11-01,00:16:57,MisadventureK,@SouthwestAir @_betweenwords Thanks! It was awesome!,0.8217,0.0,0.0,1.0,0.0,thanks awesome,,0
25809,2017-11-01,00:14:54,LogoMotives,"Hey, @SouthwestAir - Thanks for great flight from OAK to PDX. Appreciated the comp Halloween cocktail treat &amp; Minnie Mouse's announcements!",0.923,0.0,0.0,1.0,0.0,hey thanks great flight oak pdx appreciated comp halloween cocktail treat and minnie mouses announcements,,0
25810,2017-11-01,00:14:44,misskatie83,Thank you @chefpetie1 for the best bday gift ever! A weekend at @WalkrStalkrCon !  And the Best empty @SouthwestAir flight home!,0.931,0.0,0.0,1.0,0.0,thank best bday gift ever weekend best empty flight home,,4
25813,2017-11-01,00:12:25,misskatie83,Nothing like an empty spooktacular @SouthwestAir flight home  after an amazing wknd  @WalkrStalkrCon ATL! Thank you for an amazing weekend!,0.9078,0.0,0.0,1.0,0.0,nothing like empty spooktacular flight home amazing wknd atl thank amazing weekend,,4
25819,2017-11-01,00:00:38,clemsonsteph,"@SouthwestAir please help me, I’m stuck@between 2 frat guys on flight WN 462. We’re about the have a man overboard situation ;)",0.7096,0.0,0.0,1.0,0.0,please help i am stuckbetween frat guys flight wn man overboard situation,,3
25831,2017-10-31,23:46:18,JoellenShendy,@SouthwestAir Will do. It was awesome! I was a bit mesmerized. So helpful!!!,0.8541,0.0,0.0,1.0,0.0,awesome bit mesmerized helpful,,4
25834,2017-10-31,23:34:27,tlee33_,"Best Treat ever. Keep on doing good things, @SouthwestAir. Wish I were flying today instead of in two weeks!",0.9151,0.0,0.0,1.0,0.0,best treat ever keep good things wish flying today instead two weeks,,4
25840,2017-10-31,23:29:54,krisnaturally,Long day at work.Long flight for work.Long days away from the kids and hubby.Really appreciate the free @SouthwestAir drinks tonight,0.7184,0.0,0.0,1.0,0.0,long day worklong flight worklong days away kids hubbyreally appreciate free drinks tonight,,1
25842,2017-10-31,23:25:16,mich_bisk,Thanks @SouthwestAir for the Halloween candy and complimentary drinks on today’s flight!,0.7263,0.0,0.0,1.0,0.0,thanks halloween candy complimentary drinks todays flight,,1
25860,2017-10-31,22:56:04,carmen_black,“We’re preparing for takeoff so tell them you love them and hang up. Or if you don’t love them just hang up.” - my @SouthwestAir attendant,0.8555,0.0,0.0,1.0,0.0,preparing takeoff tell love hang do not love hang attendant,,2
25861,2017-10-31,22:54:09,missbuffyh,@JenaRJohnson @BourbonOrleans @SouthwestAir Yay!  Congrats gorgeous!,0.9078,0.0,0.0,1.0,0.0,yay congrats gorgeous,,4
25865,2017-10-31,22:49:17,mccrackengrant,In case anyone didnt know @SouthwestAir is cheering for the @astros AND giving out 1 free drink for passengers on halloween #exposed,0.8402,0.0,0.0,1.0,0.0,case anyone did not know cheering giving free drink passengers halloween #exposed,['#exposed'],1
25871,2017-10-31,22:43:01,BenWhiteside_,"@SouthwestAir .Happy Halloween everyone! Have fun, be safe! #DontDrinkAndFly .. unless you’re with @SouthwestAir 🤓️",0.8881,0.0,0.0,1.0,0.0,happy halloween everyone fun safeontdrinkandfly unless you are 🤓️,,0
25874,2017-10-31,22:41:56,firefighter89,@SouthwestAir I loved how your employees embraced the day &amp; made@travel fun!  Glad you like the pic. It's my thank you to you all so enjoy!,0.9633,0.0,0.0,1.0,0.0,loved employees embraced day and madetravel fun glad like pic thank enjoy,,0
25875,2017-10-31,22:36:44,Marchy1985,"@SouthwestAir great airline. No fees to check bags, free drinks and snacks on board. And complimentary Halloween sweets! Great stuff guys",0.9493,0.0,0.0,1.0,0.0,great airline fees check bags free drinks snacks board complimentary halloween sweets great stuff guys,,1
25879,2017-10-31,22:30:03,mblum16,Unlucky not to be flying on @SouthwestAir today and have to wait until Nov. 8th. Would have been nice to have had a free drink on flight.,0.7269,0.0,0.0,1.0,0.0,unlucky flying today wait november would nice free drink flight,,1
25883,2017-10-31,22:20:26,risajamesevents,Celebrated Halloween on a @southwestair flight with my pumpkin spice @rxbar and a delicious (free) @leinenkugels O…,0.8126,0.0,0.0,1.0,0.0,celebrated halloween flight pumpkin spice delicious free o,,1
25886,2017-10-31,22:17:48,Heatherrvaee,"@SouthwestAir Me to! I'm super excited, get to try this entire trip all over again, and at least this time I know I'll have the best time due to y'all ️",0.8955,0.0,0.0,1.0,0.0,i am super excited get try entire trip least time know i will best time due you all,,4
25887,2017-10-31,22:17:25,megstrahle,Best part of my Halloween? Free drinks on all my @SouthwestAir flights for the holidayIt’s spooktacular.,0.8176,0.0,0.0,1.0,0.0,best part halloween free drinks flights holidayits spooktacular,,1
25891,2017-10-31,22:09:46,rebecca_perl,.@SouthwestAir just applied for your communications summer internship! excited to hear back and potentially work for an amazing company!,0.7772,0.0,0.0,1.0,0.0,southwestair applied communications summer internship excited hear back potentially work amazing company,,4
25892,2017-10-31,22:09:15,SporTechLove,Thanks to the wonderful @SouthwestAir crews of flights 1732 &amp; 560 for getting us from Sacramento to KC safe and sound! #YouRock,0.8687,0.0,0.0,1.0,0.0,thanks wonderful crews flights and getting us sacramento kc safe sound #yourock,['#yourock'],0
25895,2017-10-31,22:08:25,abbyelakin,"I’d fly @SouthwestAir any day of the year, but they make #Halloween really fun to travel on ",0.7086,0.0,0.0,1.0,0.0,i would fly day year make #halloween really fun travel,['#halloween'],0
25898,2017-10-31,22:03:49,CarolinePainter,@SouthwestAir Flight attendant name is Brady. He’s working the forward main cabin.  Good to know that someone in B group got a better seat then me. Thanks,0.8271,0.0,0.0,1.0,0.0,flight attendant name brady he is working forward main cabin good know someone group got better seat thanks,,3
25901,2017-10-31,21:54:18,QuimboSlice,Dear @SouthwestAir Y’all make flying on Halloween SO MUCH FUN. Thanks for the free booze!,0.9435,0.0,0.0,1.0,0.0,dear you all make flying halloween much fun thanks free booze,,0
25908,2017-10-31,21:48:01,nilorahk,@SouthwestAir You guys did great in handling it!!!  Thank you,0.8164,0.0,0.0,1.0,0.0,guys great handling thank,,3
25919,2017-10-31,21:29:53,mtmcwilliams,@SouthwestAir I was able to get a team member to help me over the phone. Thanks AC!,0.7088,0.0,0.0,1.0,0.0,able get team member help phone thanks ac,,3
25920,2017-10-31,21:28:22,rockandrollbbq,@SouthwestAir Free drinks on Halloween! You're so sweet.,0.8156,0.0,0.0,1.0,0.0,free drinks halloween you are sweet,,1
25922,2017-10-31,21:24:06,TeraEdmunds,"Gary Kelly, @southwestair CEO, at the #Halloween deck party! So honored to be a part of this…",0.7955,0.0,0.0,1.0,0.0,gary kelly ceo #halloween deck party honored part this,['#halloween'],0
25923,2017-10-31,21:22:05,rebel7449,@EricRoberts @SouthwestAir @PatWalkerTravel Let me know what you need to find. It's easy if you login to your Rapid Rewards account. #flyswa,0.7184,0.0,0.0,1.0,0.0,let know need find easy login rapid rewards account #flyswa,['#flyswa'],3
25926,2017-10-31,21:17:53,Amped_Scott,@SouthwestAir Thanks for the lift! Buddy trip to Boston for a @Patriots game! Great weekend and great crews OMA-STL-BOS &amp; back. Next up LAS!,0.9182,0.0,0.0,1.0,0.0,thanks lift buddy trip boston game great weekend great crews omastlbos and back next las,,4
25927,2017-10-31,21:16:13,90sTelllll,@SouthwestAir @MelindaJane I hope you gave the employee a reward too !!,0.8011,0.0,0.0,1.0,0.0,hope gave employee reward,,4
25933,2017-10-31,21:09:30,calbeach95,Today’s the perfect day to fly @SouthwestAir - they are the epitome of corporate culture that embraces FUN!!,0.8525,0.0,0.0,1.0,0.0,todays perfect day fly epitome corporate cuure embraces fun,,0
25945,2017-10-31,20:55:51,MSPtoSEA,I love @SouthwestAir! How sweet!#RapidRewards is celebrating my birthday with a fun party experience. Check it out!,0.9411,0.0,0.0,1.0,0.0,love sweet#rapidrewards celebrating birthday fun party experience check,['#rapidrewards'],0
25946,2017-10-31,20:55:35,JessSanfilippo,"@SouthwestAir @AFMOFFICIAL @LoewsSMBeach @HighOctanePics @BPMediaOKC Thanks for the beautiful view! Give them all enthusiastic high fives from me, CD! ",0.8906,0.0,0.0,1.0,0.0,thanks beautiful view give enthusiastic high fives cd,,4
25964,2017-10-31,20:18:30,Loriborealis,@SouthwestAir Thanks for the Birthday Email! That was fun!!,0.795,0.0,0.0,1.0,0.0,thanks birthday email fun,,0
25965,2017-10-31,20:18:16,DeniseCH50,@SouthwestAir Here was our staff on way to OKC. She was hilarious. Thanks for great service,0.8658,0.0,0.0,1.0,0.0,staff way okc hilarious thanks great service,,0
25969,2017-10-31,20:15:20,MisadventureK,@SouthwestAir is in the #Halloween spirit today - super fun! Off on my next adventure! #sheadventures #girlswhotravel #glt,0.8953,0.0,0.0,1.0,0.0,#halloween spirit today super fun next adventure #sheadventures #girlswhotravel #g,"['#halloween', '#sheadventures', '#girlswhotravel', '#g']",0
25972,2017-10-31,20:13:23,cgoode05,@Fly_Nashville @SouthwestAir thanks for making traveling on a holiday fun!,0.8478,0.0,0.0,1.0,0.0,thanks making traveling holiday fun,,0
25983,2017-10-31,20:01:39,WTWtweets,"@TravelPulse @Schottey @SouthwestAir This guy has moves, humor and obviously get a kick out of making others happy. Nice work! #TravelTuesday #travelhappy",0.8356,0.0,0.0,1.0,0.0,guy moves humor obviously get kick making others happy nice work #traveuesday #travelhappy,"['#traveuesday', '#travelhappy']",0
25985,2017-10-31,20:01:00,abc123teacher,TFW you want to pack up 1/2 your classroom for a presentation to share SO many ideas (&amp; @SouthwestAir lets you check 2 free bags!)...#edchat,0.7263,0.0,0.0,1.0,0.0,tfw want pack classroom presentation share many ideas and let us check free bags#edchat,['#edchat'],1
25989,2017-10-31,19:57:44,Buoystretcher,Trick or Treat - Well Treat obviously when a Double IPA on tap @FlyingDog @FirkinPubs #ragingbitch #doubleipa @SouthwestAir #trick or treat,0.8402,0.0,0.0,1.0,0.0,trick treat well treat obviously double ipa tap #ragingbitchoubleipa #trick treat,"['#ragingbitchoubleipa', '#trick']",0
25990,2017-10-31,19:57:29,TennisChik,Thank you @SouthwestAir  Haha!  Love it!  #PerfectTiming ️,0.8829,0.0,0.0,1.0,0.0,thank haha love #perfecttiming,['#perfecttiming'],2
25995,2017-10-31,19:53:08,theleticiag,@SouthwestAir I realized too late about the free drink I fell sleep lol ️Thank You though. That’s nice of you all! ,0.8478,0.0,0.0,1.0,0.0,realized late free drink fell sleep lol ️thank though thats nice,,1
26004,2017-10-31,19:47:47,_chelseapacella,If I could go back in time I would’ve interned for @SouthwestAir .. not only the best airline but seems like such a great company!!,0.8519,0.0,0.0,1.0,0.0,could go back time would have interned best airline seems like great company,,0
26016,2017-10-31,19:27:48,theleticiag,@SouthwestAir Imagine a flight full of Dodgers &amp; Astro Fans on my way back to L.A. from Dallas lol  WHAT A FUN FLIGHT ️️ ,0.7804,0.0,0.0,1.0,0.0,imagine flight full dodgers and astro fans way back la dallas lol fun flight ️️,,0
26017,2017-10-31,19:27:26,ReporterPilar,Love how festive @SouthwestAir employees are today. #HalloweenTravel,0.802,0.0,0.0,1.0,0.0,love festive employees today #halloweentravel,['#halloweentravel'],2
26021,2017-10-31,19:22:20,mccamon,@SouthwestAir @SalesforceOrg @joeskc It made it. All is good. Off to a successful visit in SF thx to SWA!,0.8588,0.0,0.0,1.0,0.0,made good successful visit sf thx swa,,3
26026,2017-10-31,19:17:59,chrishutson14,@SouthwestAir thanks for helping change my flights and the free Halloween beers  you guys are #1,0.8126,0.0,0.0,1.0,0.0,thanks helping change flights free halloween beers guys #1,['#1'],1
26048,2017-10-31,18:55:29,StephanieLCaton,When the @SouthwestAir terminal is full out decorated like Hogwarts  reason #172948 I love SWA #swaIND #swaIND2Hogwarts #luv,0.7717,0.0,0.0,1.0,0.0,terminal full decorated like hogwarts reason #172948 love swa #swaind #swaind2hogwarts #luv,"['#172948', '#swaind', '#swaind2hogwarts', '#luv']",2
26049,2017-10-31,18:54:38,tinabina4433,Drinks are free today @SouthwestAir HAPPY HALLOWEEN ,0.8286,0.0,0.0,1.0,0.0,drinks free today happy halloween,,1
26052,2017-10-31,18:49:59,IFlyBeaches,Happy Halloween from our @SouthwestAir friends at ECP! ,0.7959,0.0,0.0,1.0,0.0,happy halloween friends ecp,,0
26056,2017-10-31,18:47:03,DearDez_,I feel like I’ve been living out of a suitcase and on an airplane! Glad to be flying @SouthwestAir though. Makes my trips enjoyable! ,0.8395,0.0,0.0,1.0,0.0,feel like i have living suitcase airplane glad flying though makes trips enjoyable,,4
26057,2017-10-31,18:44:25,rwalbright,First four episodes of @Stranger_Things Season 2 downloaded. Free drink on @SouthwestAir. Ready for my flight to Seattle. #WheelsUp,0.7003,0.0,0.0,1.0,0.0,first four episodes season downloaded free drink ready flight seattle #wheelsup,['#wheelsup'],1
26058,2017-10-31,18:43:39,DrMarciaFe,Happy Halloween @SouthwestAir I'm sure our pilot has a 20/20 vision and will take us to LAX.,0.7906,0.0,0.0,1.0,0.0,happy halloween i am sure pilot vision take us lax,,0
26074,2017-10-31,18:27:10,EvelynAWrites,@dpeck0404 @SouthwestAir Too cute! Southwest is the best.,0.8172,0.0,0.0,1.0,0.0,cute southwest best,,2
26075,2017-10-31,18:26:01,DJDomCity,"Almost that time again to visit Texas, super excited to be flyin thru @SouthwestAir for another round trip 🤔",0.743,0.0,0.0,1.0,0.0,almost time visit texas super excited flyin thru another round trip,,4
