,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
35760,2017-11-02,04:53:14,tiana_dyson,y’all!!!! @AmericanAir is the BEST airline!!! fly them!!!!,0.7964,1.0,0.0,0.0,0.0,you all best airline fly,,2
35765,2017-11-02,04:42:05,Jessica589,While I thanked @AmericanAir earlier I sure hope my flight in the am is better than this one.  I've never wanted to get off a plane more,0.875,1.0,0.0,0.0,0.0,thanked earlier sure hope flight better one i have never wanted get plane,,1
35780,2017-11-02,04:01:23,SusieD_NYC,"@AmericanAir But not inform @AmericanAir that I would like to check-in a bag as part of that check-in process? That seems odd, but okay. Thanks.",0.743,1.0,0.0,0.0,0.0,inform would like checkin bag part checkin process seems odd okay thanks,,4
35789,2017-11-02,03:53:05,Ohnaija_g,@FoxNews Truth well delivered! All these #terrorists needs to be fished out of @USATODAY so as to secure the future of our #kids. @AmericanAir,0.7473,1.0,0.0,0.0,0.0,truth well delivered #terrorists needs fished secure future #kids,"['#terrorists', '#kids']",0
35796,2017-11-02,03:43:01,tiana_dyson,"@AmericanAir hi! if you feel like doing a really nice girl a really big favor, please check your dms for a lil messagemuch luv,tiana",0.8867,1.0,0.0,0.0,0.0,hi feel like really nice girl really big favor please check dms lil messagemuch luvtiana,,4
35801,2017-11-02,03:38:13,mustardgirlUSA,@ant_kneee @Rick_Bayless @fly2ohare @AmericanAir @FoodTravelist @SashaEats @PRItalianBistro @AnnaPizzapasta @Brentw247 @ChooseChicago @DonatoDebbie @RianSalyers @DionLimTV @TryThisDishShow Love it @ant_kneee congratulations!! You are true hero to us all in many ways and we love your yummy photos too!!,0.9758,1.0,0.0,0.0,0.0,love congratulations true hero us many ways love yummy photos,,1
35817,2017-11-02,03:07:07,LisaVdesigner,@AmericanAir Thanks! And I appreciate the quick responses.,0.7088,1.0,0.0,0.0,0.0,thanks appreciate quick responses,,0
35837,2017-11-02,02:37:58,AFShortie410,@little_aych @AmericanAir Thanks!! Always looking for opportunities once I leave the military.,0.7081,1.0,0.0,0.0,0.0,thanks always looking opportunities leave military,,1
35838,2017-11-02,02:37:51,chelseaoneal,@AmericanAir Turned out to be a great flight. The pasta was yummy! ,0.8313,1.0,0.0,0.0,0.0,turned great flight pasta yummy,,1
35839,2017-11-02,02:35:40,matildabress,"WOW GUYS @AmericanAir IS THE BEST AIRLINE IN THE WORLD, YA GIRL IS GOING TO MAKE IT HOME FOR THE HOLIDAYS",0.93,1.0,0.0,0.0,0.0,wow guys best airline world ya girl going make home holidays,,1
35854,2017-11-02,02:21:33,bryantafel,@AmericanAir thank you for treating me like sh** at MIA. Really grateful for Claudio Lidiano's assistance and kindness #NOT,0.8105,1.0,0.0,0.0,0.0,thank treating like sh mia really grateful claudio lidianos assistance kindness #not,['#not'],0
35865,2017-11-02,01:46:26,ronfoochun,@AmericanAir TY for a truly amazing customer service experience. My family and I greatly appreciate your generous offer.,0.9484,1.0,0.0,0.0,0.0,ty truly amazing customer service experience family greatly appreciate generous offer,,3
35875,2017-11-02,01:32:00,GabeRicard,I'm really curious what bug caused my entertainment screen to play movies upside down during my flight  #AA @AmericanAir,0.7778,1.0,0.0,0.0,0.0,i am really curious bug caused entertainment screen play movies upside flight #aa,['#aa'],4
35897,2017-11-02,01:07:19,LucindaNewte,"@JohnBarrowman @AmericanAir Welcome home John! We still love, love, love ya!! xxx",0.955,1.0,0.0,0.0,0.0,welcome home john still love love love ya xxx,,1
35903,2017-11-02,01:02:05,Aaron_forreal,@AmericanAir I really appreciate the effort. Thanks for nothing,0.7089,1.0,0.0,0.0,0.0,really appreciate effort thanks nothing,,0
35919,2017-11-02,00:46:29,jaaron_smith,Just landed at @DFWAirport in time for the #WorldSeries  Thank you @AmericanAir and @flyLAXairport for the amazing hospitality as always!,0.7644,1.0,0.0,0.0,0.0,landed time #worldseries thank amazing hospitality always,['#worldseries'],1
35920,2017-11-02,00:45:47,RachelEngler,Thanks @AmericanAir for getting me to GA and home tonight swiftly and safely! ️#jetsetter #homewardbound #over1000milesinoneday,0.8221,1.0,0.0,0.0,0.0,thanks getting ga home tonight swiftly safely ️#jetsetter #homewardbound #over1000milesinoneday,"['#jetsetter', '#homewardbound', '#over1000milesinoneday']",2
35934,2017-11-02,00:34:19,BennettCunn,Kudos to @AmericanAir for FREE FOOD cause of a catering issue. That’s the way to handle it.,0.8091,1.0,0.0,0.0,0.0,kudos free food because catering issue thats way handle,,4
35937,2017-11-02,00:30:15,abc13houston,ROCK ON!! You could win a trip for 2 to the #AMAs on Nov 19. Prize includes hotel &amp; airfare provided by @AmericanAir,0.8264,1.0,0.0,0.0,0.0,rock could win trip #amas november prize includes hotel and airfare provided,['#amas'],2
35938,2017-11-02,00:29:04,atf_guy,@bonnevivante @AmericanAir Wow. Looks like a water color,0.743,1.0,0.0,0.0,0.0,wow looks like water color,,1
35939,2017-11-02,00:28:01,SashaEats,"@ant_kneee @Rick_Bayless @fly2ohare @AmericanAir @FoodTravelist @PRItalianBistro @AnnaPizzapasta @Brentw247 @ChooseChicago @DonatoDebbie @RianSalyers @DionLimTV @TryThisDishShow Wow, great job ",0.836,1.0,0.0,0.0,0.0,wow great job,,1
35940,2017-11-02,00:26:04,drmabutler,"@AmericanAir LOL! ok, thanks :-)",0.8814,1.0,0.0,0.0,0.0,lol ok thanks,,2
35953,2017-11-02,00:10:02,TacoHatTalon,@AmericanAir H. Chang at LGA was so helpful this evening.  She is a model AA team member and I appreciate her putting customers first.,0.7443,1.0,0.0,0.0,0.0,chang lga helpful evening model american airlines team member appreciate putting customers first,,0
35961,2017-11-01,23:57:23,jtownvideo,"well done, team @AmericanAir   if youre going to delay my bag, deliver it for free and update me through the app.  totally awesome!",0.831,1.0,0.0,0.0,0.0,well done team you are going delay bag deliver free update app totally awesome,,4
35968,2017-11-01,23:45:55,chelseaoneal,We’ve been waiting on the tarmac for 45 minutes due to a maintenance issue with the plane. But good news... the @AmericanAir’s pilot just came on and said the issue is “supposedly” fixed and we will be on our way soon... so that’s reassuring.,0.7076,1.0,0.0,0.0,0.0,weve waiting tarmac minutes due maintenance issue plane good news pilot came said issue supposedly fixed way soon thats reassuring,,4
35970,2017-11-01,23:42:16,JustJodiL,@Alexaruelas31 @AmericanAir Fun fun funnnnn,0.765,1.0,0.0,0.0,0.0,fun fun funnnnn,,2
35980,2017-11-01,23:36:45,dredbeveridge,Fun fact c/o nice lady in @AmericanAir lounge at Austin - @TitosVodka created by Tito Beveridge - she wondered if we were related...,0.7964,1.0,0.0,0.0,0.0,fun fact co nice lady lounge austin created tito beveridge wondered related,,2
35985,2017-11-01,23:32:21,TrudyMSullivan,"@AmericanAir Please do, she’s so enthusiastic about helping and so empathetic to frequent flyers’ woes! She’s a keeper &amp; deserves some recognition!! ️️",0.8705,1.0,0.0,0.0,0.0,please she is enthusiastic helping empathetic frequent flyers woes she is keeper and deserves recognition ️️,,4
35989,2017-11-01,23:28:58,kb1201,@TVietor08 @Gogo @jonlovett @jonfavs @AmericanAir My friends and I are so looking forward to seeing you guys in Philly tomorrow night! Thanks for coming out!,0.7639,1.0,0.0,0.0,0.0,friends looking forward seeing guys philly tomorrow night thanks coming,,1
35995,2017-11-01,23:24:36,DavidDanNguyen,Bless @TMobile for having free WiFi on my @AmericanAir flight. ,0.7269,1.0,0.0,0.0,0.0,bless free wifi flight,,4
36002,2017-11-01,23:13:58,Reneta22,Loving this app! Oder your food on the runway. Thanks @AmericanAir !,0.8118,1.0,0.0,0.0,0.0,loving app oder food runway thanks,,4
36006,2017-11-01,23:10:41,jphysiol_eic,@AmericanAir And that only due to determined intervention of wonderful Ad Club folks at RDU.  Eva would not take no for an answer!,0.8063,1.0,0.0,0.0,0.0,due determined intervention wonderful ad club folks rdu eva would take answer,,4
36009,2017-11-01,23:09:21,AlexCruz365,@TVietor08 @Gogo @jonlovett @jonfavs @AmericanAir @thepointsguy That’s a good friend who’s concerned about in-flight regularity.,0.7269,1.0,0.0,0.0,0.0,thats good friend who is concerned inflight regularity,,2
36021,2017-11-01,23:05:53,Roland00Address,@jonfavs @TVietor08 @Gogo @jonlovett @AmericanAir This sounds like it should be a Texture App ad.  Is the 14 day crooked media free trial still going on?  Can you set Lovett up with it?,0.7319,1.0,0.0,0.0,0.0,sounds like texture app ad day crooked media free trial still going set lovett,,4
36052,2017-11-01,22:39:01,MohamadElachi,@AmericanAir your flagship lounge in ORD is simply fantastic! Thank you! Keep flying high #conciergekey,0.7955,1.0,0.0,0.0,0.0,flagship lounge ord simply fantastic thank keep flying high #conciergekey,['#conciergekey'],2
36068,2017-11-01,22:30:01,PHLLuv,@TVietor08 @Gogo @jonlovett @jonfavs @AmericanAir I wish I could go but I’ll just have to settle for being happy that you’re in my hometown.,0.7845,1.0,0.0,0.0,0.0,wish could go i will settle happy you are hometown,,1
36072,2017-11-01,22:29:20,DonatoDebbie,"@ant_kneee @Rick_Bayless @fly2ohare @AmericanAir @FoodTravelist @SashaEats @PRItalianBistro @AnnaPizzapasta @Brentw247 @ChooseChicago @RianSalyers @DionLimTV @TryThisDishShow Yes, very cool :)",0.8211,1.0,0.0,0.0,0.0,yes cool,,2
36084,2017-11-01,22:23:54,zachattachJD,@jonfavs @TVietor08 @Gogo @jonlovett @AmericanAir He sounds like a joy to fly with,0.743,1.0,0.0,0.0,0.0,sounds like joy fly,,4
36091,2017-11-01,22:22:27,Carolyn009,@AmericanAir Hope u can help .. so far your team is a big zero!,0.7088,1.0,0.0,0.0,0.0,hope help far team big zero,,0
36097,2017-11-01,22:19:57,zlotucha,@TVietor08 @Gogo @jonlovett @jonfavs @AmericanAir Unrelated but Listeria was the best Def Leppard album by far,0.7783,1.0,0.0,0.0,0.0,unrelated listeria best def leppard album far,,2
36102,2017-11-01,22:15:12,NEXTpittsburgh,"Thanks to Isaac, @AmericanAir flight attendant extraordinaire on #489 PHX to PGH 11/1. What a great personality!",0.807,1.0,0.0,0.0,0.0,thanks isaac flight attendant extraordinaire #489 phx pgh great personality,['#489'],4
36116,2017-11-01,22:02:00,rolandsmartin,Grace! The @americanair sister checked my bag through to NYC. Whew! LOL,0.7856,1.0,0.0,0.0,0.0,grace sister checked bag nyc whew lol,,2
36128,2017-11-01,21:51:35,StormKathleen,@naoko_mori @JohnBarrowman @AmericanAir Happy early birthday!!!!,0.7067,1.0,0.0,0.0,0.0,happy early birthday,,1
36138,2017-11-01,21:45:00,BennettCunn,@AmericanAir Great thank you. I had a GREAT flight.,0.9087,1.0,0.0,0.0,0.0,great thank great flight,,1
36145,2017-11-01,21:38:31,BriLee7796,"Thank you to Billy from @AmericanAir  from ORD to SAT! You MADE my day with some simple eye contact, a smile, and some kindness!  #realMVP",0.8217,1.0,0.0,0.0,0.0,thank billy ord sat made day simple eye contact smile kindness almvp,,2
36148,2017-11-01,21:35:35,fly2ohare,@ant_kneee @Rick_Bayless @AmericanAir @FoodTravelist @SashaEats @PRItalianBistro @AnnaPizzapasta @Brentw247 @ChooseChicago @DonatoDebbie @RianSalyers @DionLimTV @TryThisDishShow We always appreciate great #ORDeats Instagram photos!,0.7959,1.0,0.0,0.0,0.0,always appreciate great #ordeats instagram photos,['#ordeats'],0
36149,2017-11-01,21:33:10,rscollins3015,@AmericanAir great FA in first class flight 3577 best way to end a trip with #teamford,0.8519,1.0,0.0,0.0,0.0,great fa first class flight best way end trip #teamford,['#teamford'],2
36154,2017-11-01,21:24:11,woahsimba13,@AmericanAir would love to know the reason I did NOT get an express pass at Chicago for my connection. Please do tell. ,0.7579,1.0,0.0,0.0,0.0,would love know reason get express pass chicago connection please tell,,1
36156,2017-11-01,21:23:29,Playajanie,Dear @AmericanAir please please. Our flight to DFW is delayed and we are connecting to PBI on last flight out. Please please ask them 2 hold,0.836,1.0,0.0,0.0,0.0,dear please please flight dfw delayed connecting pbi last flight please please ask hold,,4
36172,2017-11-01,20:56:29,LCSG82,What’s the best comp motto? 1. Friends don’t let friends fly @AmericanAir OR 2. At @AmericanAir the customer is always wrong? #AmeriAirSux,0.8253,1.0,0.0,0.0,0.0,what is best comp motto friends do not let friends fly customer always wrong #ameriairsux,['#ameriairsux'],3
36185,2017-11-01,20:41:08,realjackt,@AmericanAir I applaud your application of Prospect Theory as a student of business yet as a consumer I’d welcome more innovation on a better experience!,0.9267,1.0,0.0,0.0,0.0,applaud application prospect theory student business yet consumer i would welcome innovation better experience,,2
36188,2017-11-01,20:38:40,Steph_Rothstein,"Thanks @AmericanAir, Riley and Hudson got us to NYC safely!",0.75,1.0,0.0,0.0,0.0,thanks riley hudson got us nyc safely,,4
36228,2017-11-01,19:45:28,rbwaud,@little_aych @AmericanAir Awesome! American is by far my favorite airline to fly with!,0.8264,1.0,0.0,0.0,0.0,awesome american far favorite airline fly,,2
36240,2017-11-01,19:35:50,TonyNguyen89,@iBluestone @AmericanAir Just save it to send everyone at @DreamstateUSA to tronce heaven next month!,0.7777,1.0,0.0,0.0,0.0,save send everyone tronce heaven next month,,1
36255,2017-11-01,19:24:37,themollyjane,OH GREAT. Now I have to find what to cook tonight since I was supposed to be out of town but am now not out of town. Thanks @AmericanAir.,0.7761,1.0,0.0,0.0,0.0,oh great find cook tonight since supposed town town thanks,,4
36257,2017-11-01,19:22:39,jroyce16,@RonGoWolfpack @CLTAirport @iah @AmericanAir Great photo of the sunset at the Charlotte airport can't wait to see it in December hopefully,0.7783,1.0,0.0,0.0,0.0,great photo sunset charlotte airport can not wait see december hopefully,,0
36279,2017-11-01,18:57:25,MaryLeB94742754,@little_aych @AmericanAir Oh I would love too! That's a dream,0.7574,1.0,0.0,0.0,0.0,oh would love thats dream,,1
36280,2017-11-01,18:57:04,abc13houston,ENTER NOW!! You could win a trip for 2 to the #AMAs Nov.19. Prize includes hotel &amp; airfare provided by @AmericanAir,0.8264,1.0,0.0,0.0,0.0,enter could win trip #amas nov19 prize includes hotel and airfare provided,['#amas'],2
36290,2017-11-01,18:46:09,Jane00736630,@little_aych @AmericanAir It may b old but it sure is a beautiful picture of you!!,0.8715,1.0,0.0,0.0,0.0,may old sure beautiful picture,,2
36292,2017-11-01,18:44:40,little_aych,"@Jane00736630 @AmericanAir Thank you!! It’s an old picture, but probably my favorite “work” photo",0.7457,1.0,0.0,0.0,0.0,thank old picture probably favorite work photo,,2
36313,2017-11-01,18:28:38,Nassau_Airport,Delighted to celebrate 30 yrs of service by @AmericanAir to/from The Bahamas! We are grateful for this partnership.,0.8832,1.0,0.0,0.0,0.0,delighted celebrate yrs service tofrom bahamas grateful partnership,,3
36315,2017-11-01,18:26:09,Jane00736630,@little_aych @AmericanAir Wow Heather You sure are looking lovely!! American Airlines way to travel! !,0.9015,1.0,0.0,0.0,0.0,wow heather sure looking lovely american airlines way travel,,1
36346,2017-11-01,17:55:26,LINDSalldAY_4,"@AmericanAir Yes, can we please speak with a representative over the phone? Every time we call we get an automated service. Thank you!",0.7777,1.0,0.0,0.0,0.0,yes please speak representative phone every time call get automated service thank,,3
36348,2017-11-01,17:51:26,darcyd,"@AmericanAir Yes, but the crackers have wheat flour now, they used to be gluten free",0.743,1.0,0.0,0.0,0.0,yes crackers wheat flour used gluten free,,4
