,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
3682,2017-10-30,17:13:06,samii_danielle,@united @Broncos And there’s no customer rep at the gate @united seriously awful service,-0.7096,0.0,0.0,0.0,1.0,there is customer representative gate seriously awful service,,3
3686,2017-10-30,17:09:21,HarrisRichie,@sallykohn @united Hell on Earth awaits some poor poor soul.,-0.8885,0.0,0.0,0.0,1.0,hell earth awaits poor poor soul,,1
3690,2017-10-30,17:06:32,makeupwithlisai,"Not funny, @united especially after my hell of a day yesterday.",-0.4522,0.0,0.0,0.0,1.0,funny especially hell day yesterday,,2
3697,2017-10-30,16:59:43,chazmaster44,@united whoever is in charge of your business doesn’t give a shit about the people who pay you money,-0.6124,0.0,0.0,0.0,1.0,whoever charge business does not give shit people pay money,,1
3699,2017-10-30,16:57:05,noravenatti,"Worst customer service ever @united ;8hrs delay on a 4hrs flight, no updates and close to zero support!",-0.7345,0.0,0.0,0.0,1.0,worst customer service ever delay flight updates close zero support,,3
3707,2017-10-30,16:48:57,jasenpage,@kylemccluer @united Hahaha.. had the same problem this weekend..safe travels brother!!,-0.508,0.0,0.0,0.0,1.0,hahaha problem weekendsafe travels brother,,2
3710,2017-10-30,16:47:44,B_Amer,I am smaller than the average American man &amp; I am stuffed in this @united seat. Sad what flying has become.,-0.4767,0.0,0.0,0.0,1.0,smaller average american man and stuffed seat sad flying become,,4
3711,2017-10-30,16:47:34,Oh_Fender,Will miss my bus out of Mex City bc @united demanded I gate check. Literally four empty overhead bins and four 1/2 empty when I boarded.,-0.6249,0.0,0.0,0.0,1.0,miss bus mex city bc demanded gate check literally four empty overhead bins four empty boarded,,2
3715,2017-10-30,16:43:18,machaves,"UA1548 SFO-LAX, less than an hour. From the time we landed, 47 min to get out of the plane. @united, what's wrong with this picture??",-0.5362,0.0,0.0,0.0,1.0,ua1548 sfolax less hour time landed min get plane what is wrong picture,,0
3719,2017-10-30,16:37:07,steveyuhas,Can you imagine anything worse than being on @United (the airline that beat Dr. Dao bloody) for 15 - 18 hours? Oy,-0.4767,0.0,0.0,0.0,1.0,imagine anything worse airline beat dr dao bloody hours oy,,4
3721,2017-10-30,16:35:47,jokonkwo,"I'm a consistent customer and a Mileage Plus member, but had an horrible experience due to issues on your end. Still got no response @united",-0.8201,0.0,0.0,0.0,1.0,i am consistent customer mileage plus member horrible experience due issues end still got response,,2
3732,2017-10-30,16:28:22,robertfrankmarc,@sallykohn @united Don’t sit beside Kohn. Her ass takes up two seats.,-0.5423,0.0,0.0,0.0,1.0,do not sit beside kohn ass takes two seats,,2
3738,2017-10-30,16:25:03,nextdaycorn,@sallykohn @united I saw you on @CNN yesterday and started following you immediately. You freaking rock!,-0.4753,0.0,0.0,0.0,1.0,saw yesterday started following immediately freaking rock,,4
3743,2017-10-30,16:22:26,TheRealMcNutt,@united is an absolute dumpster fire of an airline. Never again,-0.4588,0.0,0.0,0.0,1.0,absolute dumpster fire airline never,,4
3749,2017-10-30,16:17:29,chippersen,So irritated with @United right now. Cancelled my flight (not even weather related) and they won’t give me a hotel voucher.,-0.6478,0.0,0.0,0.0,1.0,irritated right cancelled flight even weather related will not give hotel voucher,,2
3753,2017-10-30,16:12:50,vernglenn,It just keeps getting more comical. Now THIS @United flt is delayed an hour!! Dulles to SFO. SMH.,-0.6723,0.0,0.0,0.0,1.0,keeps getting comical f delayed hour dulles sfo shaking my head,,0
3760,2017-10-30,16:08:30,Enrique_C18,@SouthwestAir You have really disappointed me. 2 hour delay because you did not check an aircraft is unforgivable. Next time I'll fly @united,-0.6901,0.0,0.0,1.0,1.0,really disappointed hour delay check aircraft unforgivable next time i will fly,,0
3772,2017-10-30,15:50:40,DerekBolman,"s/o @united for destroying my rack case after i was forced to ""check"" it at the gate ",-0.765,0.0,0.0,0.0,1.0,destroying rack case forced check gate,,2
3773,2017-10-30,15:49:53,woodwardjd,"@ronbronson looks like @united?  Yeah, that was a terrible experience.  It's a pain to copy 1 answer to 1password, let alone 5 :(",-0.765,0.0,0.0,0.0,1.0,looks like yeah terrible experience pain copy answer let alone,,2
3775,2017-10-30,15:46:58,skiskii11,@United you guys really suck.   Go back to beating your unruly passengers your planes at least took off on time then,-0.7346,0.0,0.0,0.0,1.0,guys really suck go back beating unruly passengers planes least took time,,1
3787,2017-10-30,15:31:30,matney_ryan,@united come get this nasty old lady sitting next to me touching me with her shoeless feet.,-0.6428,0.0,0.0,0.0,1.0,come get nasty old lady sitting next touching shoeless feet,,0
3799,2017-10-30,15:13:25,takehironagaoka,@united Finally! That old aircraft was a disaster. No more 12 hours of almost no in-flight entertainment in coach.,-0.7152,0.0,0.0,0.0,1.0,finally old aircraft disaster hours almost inflight entertainment coach,,0
3804,2017-10-30,15:07:43,chillEmpress,@united and everyone on your staff I went to for help did NOTHING FOR ME. One woman blamed me for not communicating clearly. How’s this for clear FUCK YOU,-0.6475,0.0,0.0,0.0,1.0,everyone staff went help nothing one woman blamed communicating clearly how is clear fuck,,4
3805,2017-10-30,15:07:34,TruffleMedia,- @united got on time gate departure pushed away from gate. pilot stops plane  says @Dulles_Airport winds restricting landings.parked 30min,-0.4939,0.0,0.0,0.0,1.0,got time gate departure pushed away gate pilot stops plane says winds restricting landingsparked,,2
3807,2017-10-30,15:06:16,chillEmpress,Screw u @united for changing my itinerary in the middle of the night and stranding me far from home. Zero customer service and I’m screwed.,-0.5574,0.0,0.0,0.0,1.0,screw changing itinerary middle night stranding far home zero customer service i am screwed,,3
3813,2017-10-30,15:01:10,DMVMCFLYY,@Dennie302 @united  that unacceptable always catch they attention,-0.4588,0.0,0.0,0.0,1.0,unacceptable always catch attention,,0
3815,2017-10-30,14:59:04,Dennie302,Dear @united I am a WHITE WOMAN in America. And your customer service is absolutely HORRENDOUS. totally unacceptable.,-0.7771,0.0,0.0,0.0,1.0,dear white woman america customer service absolutely horrendous totally unacceptable,,3
3825,2017-10-30,14:52:03,nelsonbarr01,@united there needs to be some sort of compensation for this. This is complete unacceptable and outrageous. My ENTIRE travel plan is ruined.,-0.8442,0.0,0.0,0.0,1.0,needs sort compensation complete unacceptable outrageous entire travel plan ruined,,2
3826,2017-10-30,14:51:25,ShaniSTAR23,"@united and now messed up my important obligations for the evening because instead of landing at 6:11p in NY, I land 11:18p!!!!!!",-0.4153,0.0,0.0,0.0,1.0,messed important obligations evening instead landing ny land,,2
3827,2017-10-30,14:51:04,RonKadish,.@united this was 30 minutes before flight. Why was your counter already closed? Occur to U that ppl might have tight connections? WTF?,-0.7247,0.0,0.0,0.0,1.0,united minutes flight counter already closed occur ppl might tight connections wtf,,0
3828,2017-10-30,14:50:41,ShaniSTAR23,@united You guys are officially on my bad list. Delayed my flight by 4 hrs. Got notified after I was at my gate. Now im missing my connect..,-0.765,0.0,0.0,0.0,1.0,guys officially bad list delayed flight hours got notified gate i am missing connect,,0
3831,2017-10-30,14:50:10,RonKadish,.@united ticket counter agent @ ORD LIED to me last night- said TSA was closed and woudn't issue boarding ticket. TSA was still open. WTF?,-0.8345,0.0,0.0,0.0,1.0,united ticket counter agent ord lied last night said tsa closed woudnt issue boarding ticket tsa still open wtf,,2
3833,2017-10-30,14:47:22,nelsonbarr01,"@united I am completely dissatisfied, I am now going to miss my connection and my entire travel is RUINED! I am stranded now, thanks United!",-0.4956,0.0,0.0,0.0,1.0,completely dissatisfied going miss connection entire travel ruined stranded thanks united,,0
3834,2017-10-30,14:46:16,nelsonbarr01,"@united welp. ONCE AGAIN, ANOTHER DELAY! This airline is absolute garbage. The staff and crew are COMPLETELY unhelpful and now I'm screwed!!",-0.7969,0.0,0.0,0.0,1.0,welp another delay airline absolute garbage staff crew completely unhelpful i am screwed,,0
3838,2017-10-30,14:45:08,katiehoffman7,@united This is at MIA btw. But I guess I shouldn't expect good customer service from an airline that's ok w/ physically assaulting passengers 🤷‍️,-0.7535,0.0,0.0,0.0,1.0,mia by the way guess shouldnt expect good customer service airline thats ok physically assauing passengers 🤷️,,3
3840,2017-10-30,14:41:33,katiehoffman7,You would think that I would've learned my lesson by now &amp; avoid flying @united but here I am regretting the decision for the millionth time,-0.631,0.0,0.0,0.0,1.0,would think would have learned lesson and avoid flying regretting decision millionth time,,1
3848,2017-10-30,14:29:33,airlinewriter,"Stifel analyst calls @united president Kirby ""the most disliked executive in the industry"" for his strategy of matching ULCC prices. Ouch.",-0.4576,0.0,0.0,0.0,1.0,stifel analyst calls president kirby disliked executive industry strategy matching ulcc prices ouch,,2
3856,2017-10-30,14:17:05,kyleeee_t,ALSO OUR CAPTAIN OVERSLEPT SO YOU HAD PLENTY OF TIME TO GET THE DAMN POWER SOURCE ON THE PLANE. @united,-0.5319,0.0,0.0,0.0,1.0,also captain overslept plenty time get damn power source plane,,1
3862,2017-10-30,14:10:55,ed_guidry,"Back home from Seattle. Damn near every flight was delayed, and my luggage got stuck in Houston. Thanks, @united.",-0.4019,0.0,0.0,0.0,1.0,back home seattle damn near every flight delayed luggage got stuck houston thanks,,0
3868,2017-10-30,13:59:14,ECloudNews,".@United Airlines uses @Tibco to reduce flight delay pain, says @mitchwagner on @ECloudNews",-0.6808,0.0,0.0,0.0,1.0,united airlines uses reduce flight delay pain says,,0
3873,2017-10-30,13:55:08,natemeetsworld_,@united received the worse service EVER! And am not a happy united customer,-0.8281,0.0,0.0,0.0,1.0,received worse service ever happy united customer,,3
3878,2017-10-30,13:46:17,kylemccluer,@united think you could make your boarding process just a little slower? Holy hell.,-0.6527,0.0,0.0,0.0,1.0,think could make boarding process little slower holy hell,,1
3883,2017-10-30,13:38:18,Buddhist1974,@hemantmehta @united Too bad you don't have lambas bread.,-0.5423,0.0,0.0,0.0,1.0,bad do not lambas bread,,4
3887,2017-10-30,13:34:07,KendallHershey,"I scope out the potential upgrade list on @united flights to see where I stand w/frequent flyers. Don’t worry, it’s too ⬇️ to get upgraded ",-0.4404,0.0,0.0,0.0,1.0,scope potential upgrade list flights see stand wfrequent flyers do not worry ⬇️ get upgraded,,2
3899,2017-10-30,13:15:17,ggole17,@united Again pathetic customer service learn systems thinking and stop giving useless answers,-0.743,0.0,0.0,0.0,1.0,pathetic customer service learn systems thinking stop giving useless answers,,3
3909,2017-10-30,13:03:15,ggole17,@united no word on #ua1823 no word a hour later #unitedfail learn systems thinking,-0.5267,0.0,0.0,0.0,1.0,word #ua1823 word hour later #unitedfail learn systems thinking,"['#ua1823', '#unitedfail']",0
3912,2017-10-30,12:59:14,vernglenn,Thanks @United. The absolute worst happened. Missed connecting flt. Stuck at Dulles 3 HOURS! I gotta call &amp; cancel appts. #MidFingeremoji,-0.7712,0.0,0.0,0.0,1.0,thanks absolute worst happened missed connecting f stuck dulles hours gotta call and cancel appts #midfingeremoji,['#midfingeremoji'],4
3914,2017-10-30,12:56:46,JoeNevin,@United re UA347 - why no notification of flight delay? Now 30 min to board time and still no message of 1:05 delay. BOO!,-0.807,0.0,0.0,0.0,1.0,ua347 notification flight delay min board time still message delay boo,,0
3920,2017-10-30,12:48:00,Gingergoddess3,@sebastianbach @united Doom socks?...,-0.4019,0.0,0.0,0.0,1.0,doom socks,,4
3928,2017-10-30,12:33:11,tjmazurek,Last time I fly @united due to poor maintenance crew and ground crew who made us sit at gate for 20 minutes so I can miss flight &amp; meeting,-0.6096,0.0,0.0,0.0,1.0,last time fly due poor maintenance crew ground crew made us sit gate minutes miss flight and meeting,,1
3929,2017-10-30,12:31:59,audio_pervert,"@unitedAirlines can abuse, bash, exploit and even be racist!profit driven capitalism at it's best...",-0.7088,0.0,0.0,0.0,1.0,abuse bash exploit even racistprofit driven capitalism best,,1
3930,2017-10-30,12:30:42,audio_pervert,"@united abusing bashing customers, racists remarks and utter trash for staff !",-0.7777,0.0,0.0,0.0,1.0,abusing bashing customers racists remarks utter trash staff,,2
3934,2017-10-30,12:22:02,nickbads21,This is entirely unacceptable. Rude workers. Poorly ran company @united. I demand compensation!,-0.8107,0.0,0.0,0.0,1.0,entirely unacceptable rude workers poorly ran company demand compensation,,2
3935,2017-10-30,12:21:27,tjmazurek,@United thanks for the maintenance issue followed by delayed staff to park our flight for the miss connection; poor service,-0.4019,0.0,0.0,0.0,1.0,thanks maintenance issue followed delayed staff park flight miss connection poor service,,0
3937,2017-10-30,12:19:43,Dennie302,It’s completely unacceptable as a paying customer to receive a gate change notification 2 minutes before my flight boards @united,-0.5095,0.0,0.0,0.0,1.0,completely unacceptable paying customer receive gate change notification minutes flight boards,,3
3944,2017-10-30,12:04:03,craigsnyc,Sadness. @United Flight 892 flies last their last intl 747 flt. #AvGeek #B747 #747,-0.4404,0.0,0.0,0.0,1.0,sadness flight flies last last international f #avgeek #b747 #747,"['#avgeek', '#b747', '#747']",4
3945,2017-10-30,12:03:38,AlexBetenson,"@united. Way to implement an even worse boarding procedure in CLE. One word, disappointing",-0.743,0.0,0.0,0.0,1.0,way implement even worse boarding procedure cle one word disappointing,,2
3951,2017-10-30,11:45:03,nikolausbraun,@united Wi-Fi &amp; Ent system crash on my Android device.  Couldn't get my Surface Pro to work.. asking for a DRM plugin but no redirect.,-0.5647,0.0,0.0,0.0,1.0,wifi and ent system crash android device could not get surface pro work asking drm plugin redirect,,2
3955,2017-10-30,11:33:17,CrazyLegsBX,I broke that 1.6 million mile mark on @united . Time to work on 1.7 million. Next stop is…,-0.6124,0.0,0.0,0.0,1.0,broke million mile mark time work million next stop is,,1
3962,2017-10-30,11:17:54,Cipher562,White man and asian women are mocking the Asian male doctor that was beaten by @united. #Holloween2017 #racism #Holloweencostume,-0.6705,0.0,0.0,0.0,1.0,white man asian women mocking asian male doctor beaten #holloween2017 #racism #holloweencostume,"['#holloween2017', '#racism', '#holloweencostume']",4
3967,2017-10-30,10:58:39,KillersOutside,@united @hemantmehta Don't fall for it. We were supposed to be home on a Monday and our flights were delayed and cancelled so many times we got home Wednesday.,-0.4404,0.0,0.0,0.0,1.0,do not fall supposed home monday flights delayed cancelled many times got home wednesday,,0
