,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
12041,2017-11-02,09:59:48,YunAxOGK,"@Delta I had sex in one of your Planes, and uuhm.. you‘re workers doing a good job, thanks for the Service!",0.7263,0.0,1.0,0.0,0.0,sex one planes uuhm youre workers good job thanks service,,2
12047,2017-11-02,09:42:22,theipodteacher,Love how friendly the @CAKairport is! Goodbye Ohio. Next stop @ATLairport @Delta,0.7574,0.0,1.0,0.0,0.0,love friendly goodbye ohio next stop,,3
12062,2017-11-02,08:18:47,ProperFood_ie,@AislinnOT @DublinAirport @Delta Hope you have a great time.,0.7906,0.0,1.0,0.0,0.0,hope great time,,4
12078,2017-11-02,07:18:26,AislinnOT,"I just love @DublinAirport, breezed through check in with @Delta, security had no queues. It's the dream. Off to 🇺🇸",0.7506,0.0,1.0,0.0,0.0,love breezed check security queues dream 🇺🇸,,3
12083,2017-11-02,07:11:15,hartgarfunkel,"@Delta Also when I attempted to book in a new window, the amt of miles req’d had gone up. Good thing I had original window open. Not cool.",0.7579,0.0,1.0,0.0,0.0,also attempted book new window amt miles reqd gone good thing original window open cool,,1
12086,2017-11-02,07:07:38,hartgarfunkel,@Delta :-/ Appreciate the apologies. Getting the last hour back would be great as well. Or maybe the miles I’m spending 🤷‍️,0.7717,0.0,1.0,0.0,0.0,appreciate apologies getting last hour back would great well maybe miles i am spending 🤷️,,1
12110,2017-11-02,05:54:40,PolyNerdling,"@Chavestry @visualdecolonee @Delta @FoxNews Well, that becomes a good example ... it’s easy to not pick up the phone to order fast pizza ... how far will an NFL protester go?",0.7845,0.0,1.0,0.0,0.0,well becomes good exandle easy pick phone order fast pizza far nfl protester go,,2
12116,2017-11-02,05:50:01,Ira_Kudryashova,#sad @delta was paying 4 award tix w @AskAmex #skymiles card.declined &amp;tell best award tix not available. I miss grandparents 60anniversary,0.9126,0.0,1.0,0.0,0.0,#sad paying award tix #skymiles carddeclined andtell best award tix available miss grandparents,"['#sad', '#skymiles']",4
12120,2017-11-02,05:35:08,PolyNerdling,@Chavestry @visualdecolonee @Delta @FoxNews Sure ... this could be fun to look into :-),0.7845,0.0,1.0,0.0,0.0,sure could fun look,,1
12143,2017-11-02,05:03:44,PolyNerdling,@Chavestry @visualdecolonee @Delta @FoxNews Thank god. I need to rebook all my flights with @Delta now. Keep up the good work @delta!!!,0.8114,0.0,1.0,0.0,0.0,thank god need rebook flights keep good work,,0
12145,2017-11-02,04:54:41,RGreathouse1121,@TaylorRaysTweet @lyft @Delta @Patreon I love you Taylor Ray! Keep trucking on! From your number one WV fan! ,0.826,0.0,1.0,0.0,0.0,love taylor ray keep trucking number one wv fan,,3
12153,2017-11-02,04:30:16,ShelMKE,Texted congrats to my Astros friend. Guess I need to go to Texas for lunch soon. Who’s buying? @delta @SouthwestAir ????,0.8205,0.0,1.0,1.0,0.0,texted congrats astros friend guess need go texas lunch soon who is buying,,0
12159,2017-11-02,04:17:18,GabbyBruno11,@Delta thank u i love u guys ,0.7717,0.0,1.0,0.0,0.0,thank love guys,,3
12161,2017-11-02,04:14:51,KylenKristy,"@TaylorRaysTweet @lyft @Delta @Patreon Have fun,  be safe,  congratulations,  show em how awesome you are🤗, won't be too hard,  as I'm sure they already know ",0.9501,0.0,1.0,0.0,0.0,fun safe congratulations show em awesome are🤗 will not hard i am sure already know,,2
12162,2017-11-02,04:14:21,devinlussier,.@Delta some days u truly rock! Never been happier 2 b ur  customer than I am today; truly u have shown me #respect &amp; earned my #loyalty,0.8588,0.0,1.0,0.0,0.0,dea days truly rock never happier your customer today truly shown spect and earned #loyay,['#loyay'],2
12163,2017-11-02,04:11:52,DeanoDuzIt,@Delta you’ve always been my favorite airline. Please show the others why #deltaairlines cares about customers. I need help.,0.875,0.0,1.0,0.0,0.0,you have always favorite airline please show otherseaairlines cares customers need help,,0
12167,2017-11-02,04:00:36,GabbyBruno11,DELTA's TWITTER ACCOUNT HAS BEEN MORE HELPFUL TO ME AS A HUMAN THAN ANY OTHER SERVICE I HAVE EVER RECEIVED @Delta bless u,0.8105,0.0,1.0,0.0,0.0,deas twitter account helpful human service ever received bless,,2
12168,2017-11-02,03:58:45,truckhable22,"Yo @delta I have been watching game 7 of the World Series 30k up, but my tv won’t stay up due to engineering issues. Can you reward me?",0.7227,0.0,1.0,0.0,0.0,yo watching game world series tv will not stay due engineering issues reward,,1
12177,2017-11-02,03:46:08,GregOstravich,@DanMirvish @Delta Nice that @VZWSupport can help you instead of Paul Manafort who is otherwise engaged. #HouseArrest,0.802,0.0,1.0,0.0,0.0,nice help instead paul manafort otherwise engaged #housearrest,['#housearrest'],0
12190,2017-11-02,03:25:48,KateGrassmeyer,"@Delta Thx for quick reply. Are all sleeping devices like this banned? Pls direct me to source if easier, just couldn't find info online! Thx.",0.75,0.0,1.0,0.0,0.0,thx quick reply sleeping devices like banned please direct source easier could not find info online thx,,0
12204,2017-11-02,03:10:10,jbaxvi,@Delta ok! thank you very much :),0.8058,0.0,1.0,0.0,0.0,ok thank much,,1
12244,2017-11-02,02:35:53,Roxanne_Alicia,@Delta trying to upgrade my reservation and even though there are seats I am not able to do so. On the phone wait is 80 min. good luck Rox,0.7096,0.0,1.0,0.0,0.0,trying upgrade reservation even though seats able phone wait min good luck rox,,1
12253,2017-11-02,02:25:33,MRuggieriAJC,So great to meet @BigBoi today at the legendary Stankonia studio. We have a shared love of #StarWars and @Delta SkyClubs!,0.9059,0.0,1.0,0.0,0.0,great meet today legendary stankonia studio shared love #starwars skyclubs,['#starwars'],3
12256,2017-11-02,02:24:19,OttoRubio,Very impressed with @Delta free complementary food for a 6 hours flight. ,0.7713,0.0,1.0,0.0,0.0,impressed free complementary food hours flight,,4
12258,2017-11-02,02:21:32,sajouuu_,Happy im here to see my friend but honestly who the heck steals a bag?? that is super colorful??? @Delta explain please,0.9226,0.0,1.0,0.0,0.0,happy i am see friend honestly heck steals bag super colorful explain please,,1
12260,2017-11-02,02:20:34,photoJDL,"@DWHonan @Delta @SeaTacAirport Love the framing, love the color...it’s a winner!",0.9259,0.0,1.0,0.0,0.0,love framing love colorits winner,,3
12292,2017-11-02,01:58:11,jesusuk,"That was impressively fast. Thanks for the prompt response, @Delta! That's why you're our only airline.",0.7345,0.0,1.0,0.0,0.0,impressively fast thanks prompt response thats you are airline,,1
12293,2017-11-02,01:55:49,tonimmartin,I know I always say it but the truth stands - @Delta is the best! Thank you for the Medallion Upgrade! #DR2017 #greattrip,0.9272,0.0,1.0,0.0,0.0,know always say truth stands best thank medallion upgrader2017 #greattrip,['#greattrip'],1
12309,2017-11-02,01:38:41,AM_Escucha,"@pikdig @Delta Chris, please be so kind to share with us your electronic ticket number and we gladly verify your reservation. *ST",0.8795,0.0,1.0,0.0,0.0,chris please kind share us electronic ticket number gladly verify reservation st,,0
12310,2017-11-02,01:37:39,kiwi_born,@amartinez_27 @Delta @BaileyLAKings hope you guys and your winner have fun. Am following the season down here in sunny New Zealand #deltakingsclasscontest,0.9153,0.0,1.0,0.0,0.0,hope guys winner fun following season sunny new zealandeakingsclasscontest,,4
12332,2017-11-02,01:20:01,ChaosBean,@Delta attendant Synthia on flight DL3984  LGA to CVG tonight is amazing The kindness &amp; care she showed me was very appreciated thank you!,0.949,0.0,1.0,0.0,0.0,attendant synthia flight dl3984 lga cvg tonight amazing kindness and care showed appreciated thank,,2
12333,2017-11-02,01:19:52,CoachLior,"@Delta @Delta what is your best? Is a new crew on their way? We spent $20,000 on this trip &amp; need to be in Memphis tomorrow. 20 kids depend on you!",0.7052,0.0,1.0,0.0,0.0,best new crew way spent trip and need memphis tomorrow kids depend,,2
12334,2017-11-02,01:19:43,edgarEDGE_,@amartinez_27 @Delta Would love to catch this game and see our kings win it big #DeltaKingsClassContest #KingsvCaps #goKingsgo,0.8402,0.0,1.0,0.0,0.0,would love catch game see kings win bigeakingsclasscontest #kingsvcaps #gokingsgo,"['#kingsvcaps', '#gokingsgo']",3
12343,2017-11-02,01:10:29,whalensm,@Delta I dont need compensation just good service!  Thanks tho,0.7263,0.0,1.0,0.0,0.0,do not need compensation good service thanks tho,,2
12387,2017-11-02,00:27:34,ThatsSweets2u,@MikeCantave @OxbridgeAcademy @Delta This is truly amazing.....the way you give back to your community and to inspire others,0.765,0.0,1.0,0.0,0.0,truly amazinhe way give back community inspire others,,1
12388,2017-11-02,00:26:43,GTremblayVoice,"Hey @Delta ... May be a sign of how long it's been since I checked a bag, but I love the app notifications of my bag status! A+",0.7959,0.0,1.0,0.0,0.0,hey may sign long since checked bag love app notifications bag status,,3
12393,2017-11-02,00:23:59,digitalquotient,A beautiful night in #ATL while texting on my @Delta flight w/ my @ICFOlson team members. Great day of #strategy and planning.,0.8402,0.0,1.0,0.0,0.0,beautiful night #atl texting flight team members great day #strategy planning,"['#atl', '#strategy']",1
12410,2017-11-02,00:04:52,JoeMezzetti,Hey @Delta you should be proud of your OMA-MSP DL1207 flight crew (1Nov17)  they were fantastic!,0.7901,0.0,1.0,0.0,0.0,hey proud omamsp dl1207 flight crew fantastic,,2
12424,2017-11-01,23:54:23,PamelaEndofHorn,I loved this! It was fun to watch. @Delta #inflight,0.8172,0.0,1.0,0.0,0.0,loved fun watch #inflight,['#inflight'],1
12426,2017-11-01,23:52:44,FCaliz,@KLM @Delta Y’all are heroes. Thanks! Looking forward to flying with you!,0.7772,0.0,1.0,0.0,0.0,you all heroes thanks looking forward flying,,1
12437,2017-11-01,23:46:44,LaurenMaiman,"Yo, @Delta! Shelley in Vegas at gate D42 just made my day. Thanks for great people like her. ",0.8687,0.0,1.0,0.0,0.0,yo shelley vegas gate d42 made day thanks great people like,,2
12441,2017-11-01,23:42:28,suzannecnowers,️ my colleagues @nexusdirect! I hate that I missed #halloween but my friends @Delta on #delta45 made the trip from #dublin special!,0.7457,0.0,1.0,0.0,0.0,colleagues hate missed #halloween friendsea45 made tripublin special,['#halloween'],2
12444,2017-11-01,23:42:06,CynthiaInCali,"@amartinez_27 @Delta if we win, we promise to stop calling you ""Ilick"", ok? #DeltaKingsClassContest #baristahearingproblems #GoKingsGo",0.7269,0.0,1.0,0.0,0.0,win promise stop calling ilick okeakingsclasscontest #baristahearingproblems #gokingsgo,"['#baristahearingproblems', '#gokingsgo']",4
12452,2017-11-01,23:36:32,jovikat,@amartinez_27 @Delta Be fun to cheer you on in DC @amartinez_27 When do we leave?! #DeltaKingsClassContest #GoKingsGo #KingsvCaps,0.784,0.0,1.0,0.0,0.0,fun cheer dc leaveeakingsclasscontest #gokingsgo #kingsvcaps,"['#gokingsgo', '#kingsvcaps']",1
12455,2017-11-01,23:28:56,Amtul,@Delta : your flight crew for DL 2951 to Miami tonight is amazing - from attendants greeting to the pilot &amp; co-pilot.  Thank you !,0.8478,0.0,1.0,0.0,0.0,flight crew dl miami tonight amazing attendants greeting pilot and copilot thank,,2
12465,2017-11-01,23:21:26,CoasterMatt,@amartinez_27 @Delta I wanna win the #DeltaKingsClassContest. I need some winning back in my life.,0.802,0.0,1.0,0.0,0.0,wanna wineakingsclasscontest need winning back life,,0
12466,2017-11-01,23:19:50,ButteredBrad,Want a 4 hour trip to turn into 10hr trip fly @Delta thanks for making a whole day of travel fun because the jet engine doesnt work,0.7579,0.0,1.0,0.0,0.0,want hour trip turn trip fly thanks making whole day travel fun jet engine does not work,,2
12489,2017-11-01,22:55:41,nappthea,Just some of the best airport codes courtesy of the ATL @delta sky club.,0.7717,0.0,1.0,0.0,0.0,best airport codes courtesy atl sky club,,2
12495,2017-11-01,22:49:20,andrew_dunning,what a great day flying @Delta 2627 and 1390! great crews. great flights. #skymiles #delta,0.9273,0.0,1.0,0.0,0.0,great day flying great crews great flights #skymilesea,['#skymilesea'],1
12507,2017-11-01,22:29:14,plumalex,"@Delta @Reagan_Airport Not you, @Delta excellent comms from FC and gate agents. Thx!!! #keepclimbing",0.795,0.0,1.0,0.0,0.0,excellent comms fc gate agents thx #keepclimbing,['#keepclimbing'],2
12560,2017-11-01,21:30:46,kathy_godwin,@Delta I want to give a huge thank you to Cindy Jackson at the Cincinnati call center for helping me &amp; my family work this out @Delta,0.743,0.0,1.0,0.0,0.0,want give huge thank cindy jackson cincinnati call center helping and family work,,1
12562,2017-11-01,21:29:43,kwmphoto,@Delta Awesome - that's great news! Hopefully there's no bad news lol.,0.8516,0.0,1.0,0.0,0.0,awesome thats great news hopefully there is bad news lol,,1
12574,2017-11-01,21:22:04,jasondcall,@Delta Thank you - I did this. Just putting it out there that I hope it all works :) Haven't heard anything yet.,0.8126,0.0,1.0,0.0,0.0,thank putting hope works have not heard anything yet,,4
12575,2017-11-01,21:21:53,Meaganpblack,"@Delta , I just spoke with the most delightful disability services rep, Trish. GIVE THAT GIRL A RAISE! She was awesome ",0.8585,0.0,1.0,0.0,0.0,spoke delightful disability services representative trish give girl raise awesome,,1
12597,2017-11-01,21:10:06,iKasperr,@SantaDevs @xNikkiiB @Delta GOOD NEWS: 1 way flights are like 100-200! ...and then you can start walking home after! ^_^,0.7729,0.0,1.0,0.0,0.0,good news way flights like start walking home,,1
12617,2017-11-01,20:59:22,irishchick619,@Delta thank you for Victoria and Jeremy at the @loganairports this morning for the amazing service. I’m eternally grateful ️️,0.8519,0.0,1.0,0.0,0.0,thank victoria jeremy morning amazing service i am eternally grateful ️️,,2
12622,2017-11-01,20:56:11,BROOKLYNNlGHT,@Delta Also please enlighten me as to why you continue to overbook your flights??,0.7149,0.0,1.0,0.0,0.0,also please enlighten continue overbook flights,,2
12624,2017-11-01,20:55:34,alvaradoale87,"@delta can someone help with a flight? DL PM, I need to contact CS before booking since this is an exchange ticket. Thanks! Alejandro",0.7088,0.0,1.0,0.0,0.0,someone help flight dl pm need contact cs booking since exchange ticket thanks alejandro,,0
12632,2017-11-01,20:51:24,RTChamblin,@Delta great flight crew on DL0040 LAX-JFK. Great service and very friendly.,0.9134,0.0,1.0,0.0,0.0,great flight crew dl0040 laxjfk great service friendly,,2
12636,2017-11-01,20:46:23,huskies626575,"Just talked to a great CSR to get an RU applied for standby - nice job, @Delta. #StriveForFive",0.7845,0.0,1.0,0.0,0.0,talked great csr get ru applied standby nice job #striveforfive,['#striveforfive'],2
12643,2017-11-01,20:39:46,DMNBiz,.@SouthwestAir to Dallas: Make Alaska Airlines share Love Field gates with @Delta | @Conor_Shine,0.7506,0.0,1.0,1.0,0.0,southwestair dallas make alaska airlines share love field gates,,3
12658,2017-11-01,20:24:22,Jcheeco24,@chuloweee @MojoInTheMorn @loudspike @Delta Good way to clean out the fridge lol,0.8126,0.0,1.0,0.0,0.0,good way clean fridge lol,,1
12664,2017-11-01,20:21:06,stplaetzer,@Holley_DeShaw @Delta Great shot! Enjoy ,0.8221,0.0,1.0,0.0,0.0,great shot enjoy,,2
12668,2017-11-01,20:16:12,christiegrrrl,@Delta Thanks! Only thing better than row 19 is 18 or C+ 2-seats together near window.,0.7263,0.0,1.0,0.0,0.0,thanks thing better row together near window,,1
12670,2017-11-01,20:13:41,VanWineFest,"#VIWF advance tickets now on sale  Save on Int'l Festival Tastings, @Delta Air Lines Tasting Lounge &amp; Gold Pass.",0.7506,0.0,1.0,0.0,0.0,#viwf advance tickets sale save international festival tastings air lines tasting lounge and gold pass,['#viwf'],2
